taxonomy,id,name,slug,post_count,parent_id,spacy_entity,wikidata_id,wikidata_label,wikidata_description,proposed_breadcrumb
post_tag,1443,Studio Hans Lucas,studio-hans-lucas,1,0,PERSON,,,,Home > Tags > Studio Hans Lucas
post_tag,1130,style,style,44,0,,Q37552559,Style,family name,Home > Tags > style
post_tag,2039,Su.pr,su-pr,1,0,PERSON,Q18416054,Su Presencia,Colombian musical group,Home > Tags > Su.pr
post_tag,941,subreal productions,subreal-productions,1,0,,,,,Home > Tags > subreal productions
post_tag,1832,Sugar Man,sugar-man,1,0,MISC,Q1894125,Sixto Rodriguez,American musician (1942–2023),Home > Tags > Sugar Man
post_tag,1833,Sundance festival,sundance-festival,1,0,MISC,Q23688051,Sundance Festival Awards,American film award in several categories,Home > Tags > Sundance festival
post_tag,1397,sunny side of the doc,sunny-side-of-the-doc,1,0,MISC,,,,Home > Tags > sunny side of the doc
post_tag,3101,superset,superset,1,0,LOC,Q15882515,superset,set that contains a given set as a subset,Home > Tags > superset
post_tag,2558,support,support,2,0,,Q861259,painting support,"material which forms the surface on which a painting of picture is applicated, for example canvas or paper",Home > Tags > support
post_tag,298,Supprimer,supprimer,1,0,ORG,Q23009442,removal,"taking away, separation, or erasure of an item or feature",Home > Tags > Supprimer
post_tag,1846,SUPSI,supsi,1,0,MISC,Q663984,University of Applied Sciences and Arts of Southern Switzerland,one of the Universities of Applied Sciences of the Swiss Confederation,Home > Tags > SUPSI
post_tag,1711,Sur les docks,sur-les-docks,1,0,MISC,,,,Home > Tags > Sur les docks
post_tag,312,sur mesure,sur-mesure,1,0,,Q472717,bespoke tailoring,making clothing to an individual buyer's specification by a tailor,Home > Tags > sur mesure
post_tag,3329,surveillance,surveillance,1,0,,Q334401,surveillance,"monitoring of behavior, activities, or other changing information, for the purpose of influencing, managing or directing",Home > Tags > surveillance
post_tag,2639,surveillance capitalism,surveillance-capitalism,1,0,,Q29096967,surveillance capitalism,monetization of personal information,Home > Tags > surveillance capitalism
post_tag,1398,survie,survie,1,0,,Q250667,Survie,"former commune in Orne, France",Home > Tags > survie
post_tag,843,Surviving the tsunami,surviving-the-tsunami,1,0,MISC,Q19961540,Surviving the Tsunami - My Atomic Aunt,2013 film,Home > Tags > Surviving the tsunami
post_tag,3285,sustainability,sustainability,1,0,,Q15813953,Sustainability,scientific journal published by MDPI,Home > Tags > sustainability
post_tag,431,SVG,svg,2,0,MISC,Q757,Saint Vincent and the Grenadines,island sovereign state in the Caribbean Sea,Home > Tags > SVG
post_tag,557,SVN,svn,1,0,MISC,Q215,Slovenia,country in Central Europe,Home > Tags > SVN
post_tag,2323,Swagger,swagger,1,0,LOC,Q37554331,Swagger,family name,Home > Tags > Swagger
post_tag,302,SWC,swc,1,0,MISC,Q103686338,swc,JavaScript and TypeScript compiler,Home > Tags > SWC
post_tag,2849,SWEETVIZ,sweetviz,1,0,MISC,,,,Home > Tags > SWEETVIZ
post_tag,2599,Sweigart,sweigart,2,0,MISC,Q36892403,Sweigart,family name,Home > Tags > Sweigart
post_tag,319,SWF,swf,2,0,MISC,Q897128,Südwestfunk,former German TV and radio station,Home > Tags > SWF
post_tag,498,switcher,switcher,1,0,,Q1079190,switcher,small railroad locomotive intended for assembling trains,Home > Tags > switcher
post_tag,463,Symbian,symbian,1,0,MISC,Q483318,Symbian,mobile operating system,Home > Tags > Symbian
post_tag,264,Symbian OS,symbian-os,1,0,MISC,Q483318,Symbian,mobile operating system,Home > Tags > Symbian OS
post_tag,182,Symfony,symfony,12,0,MISC,Q1322933,Symfony,PHP web application framework for MVC applications,Home > Tags > Symfony
post_tag,355,symfony2,symfony2,2,0,LOC,Q1322933,Symfony,PHP web application framework for MVC applications,Home > Tags > symfony2
post_tag,828,Sztanke,sztanke,1,0,LOC,Q86593414,Sztanke,family name,Home > Tags > Sztanke
post_tag,2040,t0.tv,t0-tv,1,0,MISC,,,,Home > Tags > t0.tv
post_tag,34,Tablette,tablette,9,0,MISC,Q16744570,tablet,"plane object, usually covered with some letters or pictures",Home > Tags > Tablette
post_tag,432,Tablettes,tablettes,3,0,ORG,Q48757869,Tablettes,mountain in Switzerland,Home > Tags > Tablettes
post_tag,107,tag,tag,1,0,MISC,Q658349,tag,metadata used for classifications or adding of informations,Home > Tags > tag
post_tag,2667,tagging,tagging,1,0,,Q17514,graffiti,"genre of writing or drawing etched, scratched, scribbled, or sprayed (often, but not always illicitly) on a wall or other surface in a public place",Home > Tags > tagging
post_tag,2110,Taiwan,taiwan,1,0,LOC,Q865,Taiwan,country in East Asia,Home > Tags > Taiwan
post_tag,1192,Tanzanie,tanzanie,1,0,LOC,Q924,Tanzania,country in East Africa,Home > Tags > Tanzanie
post_tag,1796,Tarine,tarine,1,0,PERSON,Q1479156,Tarentaise cattle,cattle breed,Home > Tags > Tarine
post_tag,1642,Tarnac,tarnac,1,0,LOC,Q625243,Tarnac,"commune in Corrèze, France",Home > Tags > Tarnac
post_tag,2873,Task,task,1,0,MISC,Q1637368,task force,group or formation established to work on a single defined task or activity,Home > Tags > Task
post_tag,3097,tasks. Open Interpreter,tasks-open-interpreter,1,0,MISC,,,,Home > Tags > tasks. Open Interpreter
post_tag,3326,taxonomies,taxonomies,1,0,,Q112938835,Taxonomies and design within the interactive documentary genre: A practitioner’s research project,2018 master's thesis by Jianan Yang at Auckland University of Technology,Home > Tags > taxonomies
post_tag,614,Taxonomy,taxonomy,1,0,LOC,Q101246305,Taxonomy,scientific journal published by MDPI,Home > Tags > Taxonomy
post_tag,1821,TBBO,tbbo,1,0,MISC,,,,Home > Tags > TBBO
post_tag,1285,tc go to,tc-go-to,2,0,MISC,,,,Home > Tags > tc go to
post_tag,1286,tc link,tc-link,2,0,MISC,,,,Home > Tags > tc link
post_tag,1287,tc link blank,tc-link-blank,2,0,,,,,Home > Tags > tc link blank
post_tag,1148,TcGoto,tcgoto,3,0,LOC,,,,Home > Tags > TcGoto
post_tag,903,Tchernobyl,tchernobyl,1,0,MISC,Q129677,Chernobyl,"partially abandoned city in Kyiv Oblast, Ukraine",Home > Tags > Tchernobyl
post_tag,1149,TcLink,tclink,3,0,LOC,,,,Home > Tags > TcLink
post_tag,1288,tclinkblank,tclinkblank,2,0,PERSON,,,,Home > Tags > tclinkblank
post_tag,1150,TcOverlay,tcoverlay,1,0,LOC,,,,Home > Tags > TcOverlay
post_tag,2527,teaching,teaching,1,0,,Q352842,teaching,process or activity of imparting knowledge and skills,Home > Tags > teaching
post_tag,2499,Teams,teams,1,0,MISC,Q1341461,TEAMS,cable system of Kenya,Home > Tags > Teams
post_tag,2243,technique,technique,21,0,,Q2695280,technique,"sum of skills, methods, and processes used to accomplish objectives, such as scientific investigation or the production of goods or services",Home > Tags > technique
post_tag,3254,technological determinism,technological-determinism,1,0,,Q605434,technological determinism,theory holding that social progress is shaped by technological progress,Home > Tags > technological determinism
post_tag,3246,technological revolution,technological-revolution,1,0,,Q217200,Second Industrial Revolution,phase of rapid industrialization in the final third of the 19th century and the beginning of the 20th,Home > Tags > technological revolution
post_tag,3249,technological transformation,technological-transformation,1,0,,Q84048463,"Technological transformations and evolution of the medical practice: current status, issues and perspectives for the development of telemedicine",scientific article published on 01 March 2009,Home > Tags > technological transformation
post_tag,2227,Technologie,technologie,2,0,ORG,Q11016,technology,"making, modification, usage, and knowledge of tools, machines, techniques, crafts, systems, and methods of organization, or tools and techniques so created",Home > Tags > Technologie
post_tag,998,technology,technology,1,0,,Q4456889,Technology,Soviet-Russian musical group; synthpop band,Home > Tags > technology
post_tag,1399,télé connectée,tele-connectee,1,0,,Q564635,smart TV,"technological convergence of computers, television sets, and set-top boxes",Home > Tags > télé connectée
post_tag,133,télécharger,telecharger,2,0,,Q7126717,download,receiving data to a local system from a remote system,Home > Tags > télécharger
post_tag,550,Télévision,television,5,0,ORG,Q289,television,telecommunication medium for transmitting and receiving moving images,Home > Tags > Télévision
post_tag,1400,télévision connectée,television-connectee,2,0,,Q564635,smart TV,"technological convergence of computers, television sets, and set-top boxes",Home > Tags > télévision connectée
post_tag,985,témoignage,temoignage,1,0,,Q1196258,testimony,solemn attestation as to the truth of a matter,Home > Tags > témoignage
post_tag,305,Template,template,4,0,MISC,Q12335479,physical template,a pattern entity for making or processing things of the same shape,Home > Tags > Template
post_tag,3184,template engine,template-engine,1,0,,Q351507,template processor,software that produces documents by combining templates with a data model,Home > Tags > template engine
post_tag,188,Templates,templates,1,0,MISC,Q23894233,Wikimedia templates category,category containing Wikimedia templates; use with 'instance of' (P31) for Wikimedia category,Home > Tags > Templates
post_tag,1888,Templating library,templating-library,1,0,MISC,,,,Home > Tags > Templating library
post_tag,1838,temporalité,temporalite,1,0,,Q3517747,temporality,concept in philosophy,Home > Tags > temporalité
post_tag,1459,Tendance Floue,tendance-floue,1,0,PERSON,Q3517977,Tendance floue,,Home > Tags > Tendance Floue
post_tag,2581,TensorFlow,tensorflow,3,0,MISC,Q21447895,TensorFlow,machine learning software framework,Home > Tags > TensorFlow
post_tag,2538,TensorFlow Keras,tensorflow-keras,4,0,MISC,,,,Home > Tags > TensorFlow Keras
post_tag,541,Terminal,terminal,2,0,MISC,Q30013662,last,"final, ultimate, coming after all others of its kind",Home > Tags > Terminal
post_tag,2351,Test,test,3,0,ORG,Q27318,test,"merit assessment intended for measuring a subject's knowledge, skill, aptitude, physical fitness, etc.",Home > Tags > Test
post_tag,2395,Testing,testing,3,0,MISC,Q27318,test,"merit assessment intended for measuring a subject's knowledge, skill, aptitude, physical fitness, etc.",Home > Tags > Testing
post_tag,2317,Tests,tests,4,0,MISC,Q502159,serology,scientific study of serum and other bodily fluids,Home > Tags > Tests
post_tag,986,texas,texas,1,0,LOC,Q1439,Texas,state of the United States of America,Home > Tags > texas
post_tag,457,texas tribune,texas-tribune,1,0,LOC,Q7768599,The Texas Tribune,newspaper covering politics and policy in Texas,Home > Tags > texas tribune
post_tag,1131,text,text,10,0,,Q1145976,plain text,computer data consisting only of unformatted characters of readable material,Home > Tags > text
post_tag,2875,Text Analyzer,text-analyzer,1,0,,Q126087740,Text Analyzer,Free software utility which allows you to find the most frequent phrases and frequencies of words,Home > Tags > Text Analyzer
post_tag,3143,Text Anomaly Detection,text-anomaly-detection,1,0,,,,,Home > Tags > Text Anomaly Detection
post_tag,3138,Text Classification,text-classification,1,0,MISC,Q102190569,text classification,classification of texts,Home > Tags > Text Classification
post_tag,3140,Text Coreference Resolution,text-coreference-resolution,1,0,ORG,,,,Home > Tags > Text Coreference Resolution
post_tag,3141,Text Intent Recognition,text-intent-recognition,1,0,MISC,,,,Home > Tags > Text Intent Recognition
post_tag,3142,Text OCR,text-ocr,1,0,MISC,,,,Home > Tags > Text OCR
post_tag,3144,Text Sense Disambiguation,text-sense-disambiguation,1,0,MISC,,,,Home > Tags > Text Sense Disambiguation
post_tag,3139,Text Sentiment Analysis,text-sentiment-analysis,1,0,,Q125125268,Text Sentiment Analysis of German Multilevel Features Based on Self-Attention Mechanism,scientific article published in 2021,Home > Tags > Text Sentiment Analysis
post_tag,3145,Text Spellcheck,text-spellcheck,1,0,MISC,,,,Home > Tags > Text Spellcheck
post_tag,3137,Text Summarization,text-summarization,1,0,ORG,Q1394144,automatic summarization,computer-based method for shortening a text,Home > Tags > Text Summarization
post_tag,793,Texte,texte,6,0,MISC,Q1145976,plain text,computer data consisting only of unformatted characters of readable material,Home > Tags > Texte
post_tag,2057,TextPattern,textpattern,1,0,MISC,,,,Home > Tags > TextPattern
post_tag,945,thalhofer,thalhofer,1,0,,Q27598705,"Thalhofer, Valentin",entry in the Allgemeine Deutsche Biographie,Home > Tags > thalhofer
post_tag,673,Thanatorama,thanatorama,1,0,MISC,,,,Home > Tags > Thanatorama
post_tag,1541,The Andrews Sisters,the-andrews-sisters,1,0,MISC,Q972398,The Andrews Sisters,American close harmony singing group,Home > Tags > The Andrews Sisters
post_tag,1501,the big issue,the-big-issue,1,0,,Q1364862,The Big Issue,British street newspaper,Home > Tags > the big issue
post_tag,1822,The Brussels Business Online (TBBO),the-brussels-business-online-tbbo,1,0,MISC,,,,Home > Tags > The Brussels Business Online (TBBO)
post_tag,1554,The Curfew,the-curfew,1,0,MISC,Q5092593,Chertsey Town F.C.,association football club,Home > Tags > The Curfew
post_tag,1401,the empty house,the-empty-house,1,0,,Q16028422,The Empty House,1921 film by Maurice Elvey,Home > Tags > the empty house
post_tag,458,The Guardian,the-guardian,2,0,ORG,Q11148,The Guardian,British national daily newspaper,Home > Tags > The Guardian
post_tag,1068,the legend of zelda,the-legend-of-zelda,1,0,MISC,Q12393,The Legend of Zelda,video game series,Home > Tags > the legend of zelda
post_tag,1745,The Ruins of Detroit,the-ruins-of-detroit,1,0,MISC,Q64013438,The Ruins of Detroit: Exploring the Urban Crisis in the Motor City,,Home > Tags > The Ruins of Detroit
post_tag,1627,The Shadow Director,the-shadow-director,1,0,MISC,,,,Home > Tags > The Shadow Director
post_tag,459,the Telegraph,the-telegraph,1,0,MISC,Q1954990,The Telegraph,Indian daily newspaper,Home > Tags > the Telegraph
post_tag,2537,Theano,theano,2,0,PERSON,Q18107635,Theano,genus of insects,Home > Tags > Theano
post_tag,126,theme,theme,19,0,PERSON,Q1406161,artistic theme,theme or subject in a work of art,Home > Tags > theme
post_tag,275,thème Wordpress,theme-wordpress,1,0,MISC,,,,Home > Tags > thème Wordpress
post_tag,320,Theming,theming,1,0,PERSON,Q2416712,theming,of amusement park,Home > Tags > Theming
post_tag,407,the_post_thumbnail,the_post_thumbnail,1,0,,,,,Home > Tags > the_post_thumbnail
post_tag,1402,think outside the box,think-outside-the-box,1,0,MISC,Q36577969,Think outside the box: extrapulmonary manifestations of severe respiratory syncytial virus infection,scientific article published on January 2006,Home > Tags > think outside the box
post_tag,716,Thirst,thirst,1,0,LOC,Q23905940,Thirst,2015 film by Svetla Tsotsorkova,Home > Tags > Thirst
post_tag,889,Thomas Edison,thomas-edison,1,0,PERSON,Q8743,Thomas Edison,American inventor and businessman (1847–1931),Home > Tags > Thomas Edison
post_tag,1312,Thomas Salva,thomas-salva,4,0,PERSON,Q704169,Tommaso Salvadori,Italian ornithologist (1835–1923),Home > Tags > Thomas Salva
post_tag,746,THOMSON,thomson,1,0,MISC,Q2803437,Thomson,family name,Home > Tags > THOMSON
post_tag,408,thumbnail,thumbnail,1,0,,Q873806,thumbnail,reduced-size versions of pictures or videos,Home > Tags > thumbnail
post_tag,2069,Timber,timber,1,0,ORG,Q37238222,Timber,family name,Home > Tags > Timber
post_tag,1289,time code,time-code,2,0,,Q719713,timecode,sequence of numeric codes generated at regular intervals by a timing synchronization system,Home > Tags > time code
post_tag,3129,Time-to-market,time-to-market,3,0,MISC,Q445235,time to market,length of time it takes from a product being conceived to its being available for sale,Home > Tags > Time-to-market
post_tag,1660,timeline,timeline,8,0,,Q186117,timeline,display of a list of events in chronological order,Home > Tags > timeline
post_tag,844,Times of crisis,times-of-crisis,2,0,MISC,Q68407862,"Times of crisis: adolescence and aging. Papers from the ninth annual Winter Psychiatry Conference. Park City, Utah, March 22-27, 1987. Proceedings",scientific article published on 01 May 1988,Home > Tags > Times of crisis
post_tag,1628,Timo Wright,timo-wright,1,0,PERSON,Q115767404,Timo Wright,Finnish artist (born 1977),Home > Tags > Timo Wright
post_tag,3021,Tinkering,tinkering,1,0,LOC,Q112917750,tinkering,,Home > Tags > Tinkering
post_tag,2041,Tiny-URL,tiny-url,1,0,MISC,,,,Home > Tags > Tiny-URL
post_tag,2042,Tiny.cc,tiny-cc,1,0,MISC,,,,Home > Tags > Tiny.cc
post_tag,2043,TinyArro.ws,tinyarro-ws,1,0,ORG,,,,Home > Tags > TinyArro.ws
post_tag,1272,tip of the day,tip-of-the-day,4,0,MISC,Q114518654,Tip of the Day,episode of Phineas and Ferb (S2 E3),Home > Tags > tip of the day
post_tag,2044,to.ly,to-ly,1,0,,Q85810295,Tour To-Lyon,"skyscraper project in Lyon, France",Home > Tags > to.ly
post_tag,2890,todolist,todolist,1,0,PERSON,Q105851254,ToDoList Tasklist,file format,Home > Tags > todolist
post_tag,1193,Togo,togo,1,0,LOC,Q945,Togo,country in West Africa,Home > Tags > Togo
post_tag,2140,Token,token,1,0,MISC,Q111352,lexeme,"semantic unit of a language lexicon such as a word or multi-word expression (e.g. ""steam iron""), as a set of inflected forms and not one particular inflected form, with a meaning that cannot be understood from the meanings of separate components",Home > Tags > Token
post_tag,1403,tom koch,tom-koch,1,0,PERSON,Q122819746,Tom Koch,,Home > Tags > tom koch
post_tag,995,Tommy Hilfiger,tommy-hilfiger,1,0,PERSON,Q634881,Tommy Hilfiger B.V.,American multinational corporation that designs and manufactures apparel,Home > Tags > Tommy Hilfiger
post_tag,861,Tommy Pallotta,tommy-pallotta,1,0,PERSON,Q778241,Tommy Pallotta,American film director and producer,Home > Tags > Tommy Pallotta
post_tag,996,Tony Hawk,tony-hawk,1,0,PERSON,Q295020,Tony Hawk,American professional skateboarder and actor,Home > Tags > Tony Hawk
post_tag,2780,toolbox,toolbox,3,0,,Q3658561,Toolbox,album by Ian Gillan,Home > Tags > toolbox
post_tag,2174,topojson,topojson,1,0,PERSON,Q15838827,TopoJSON,"topology-based JSON-format, to encode geographic data structures",Home > Tags > topojson
post_tag,1049,Toronto,toronto,2,0,LOC,Q172,Toronto,"capital and largest city of the province of Ontario, Canada",Home > Tags > Toronto
post_tag,1242,Toujours Pas de Pétrole,toujours-pas-de-petrole,1,0,MISC,,,,Home > Tags > Toujours Pas de Pétrole
post_tag,1502,tour de france(s),tour-de-frances,1,0,MISC,,,,Home > Tags > tour de france(s)
post_tag,1103,Toxa,toxa,1,0,MISC,Q61335,pre-eclampsia,hypertension occurring during pregnancy,Home > Tags > Toxa
post_tag,1273,track,track,4,0,,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use",Home > Tags > track
post_tag,116,tracking,tracking,2,0,,Q12343310,Tracking,magazine,Home > Tags > tracking
post_tag,2107,Traditionnel,traditionnel,1,0,LOC,Q56260622,traditional,special purpose artist used for composing and songwriting credits. Used instead of anonymous (Q4233718) or unknown (Q56678558) when the work is better described as having emerged from a musical tradition,Home > Tags > Traditionnel
post_tag,240,traduction,traduction,4,0,,Q3331189,"version, edition or translation","specific version of a work, resulting from its edition, adaptation, or translation; set of substantially similar copies of a work (use with P31 [""instance of""])",Home > Tags > traduction
post_tag,162,trafic,trafic,3,0,,Q60748031,Trafic,2018 album by Gaëtan Roussel,Home > Tags > trafic
post_tag,2528,training,training,1,0,,Q27713625,"Training (New York, N.Y.)",journal,Home > Tags > training
post_tag,156,traitement,traitement,1,0,,Q179661,medical treatment,"attempted medical remediation of a health problem, usually following a diagnosis",Home > Tags > traitement
post_tag,1452,tramway,tramway,1,0,,Q3407658,tram,public transport vehicle running on rails predominantly located on streets,Home > Tags > tramway
post_tag,3134,Transcription,transcription,2,0,MISC,Q207714,transcription,representing spoken language in written form,Home > Tags > Transcription
post_tag,3073,Translation,translation,1,0,MISC,Q3331189,"version, edition or translation","specific version of a work, resulting from its edition, adaptation, or translation; set of substantially similar copies of a work (use with P31 [""instance of""])",Home > Tags > Translation
post_tag,862,Transmedia,transmedia,7,0,ORG,Q196600,media franchise,use of a creative work across several different media,Home > Tags > Transmedia
post_tag,1839,TransmediaLove,transmedialove,1,0,ORG,,,,Home > Tags > TransmediaLove
post_tag,1453,transports publics,transports-publics,1,0,,Q178512,public transport,shared transportation service for use by the general public,Home > Tags > transports publics
post_tag,1629,Trase One,trase-one,1,0,MISC,,,,Home > Tags > Trase One
post_tag,1773,travail,travail,1,0,,Q192581,job activity,activity done by a person to earn money,Home > Tags > travail
post_tag,3020,tree,tree,1,0,,Q2985731,tree,shell command in various operating systems,Home > Tags > tree
post_tag,2501,Trello,trello,1,0,MISC,Q7838011,Trello,software application; owned since 2017 by Atlassian.com,Home > Tags > Trello
post_tag,1007,tremblement terre,tremblement-terre,1,0,,,,,Home > Tags > tremblement terre
post_tag,1630,Trevor Tweeten,trevor-tweeten,1,0,PERSON,,,,Home > Tags > Trevor Tweeten
post_tag,1215,Tristan Mendès-France,tristan-mendes-france,2,0,PERSON,Q3539641,Tristan Mendès France,French blogger,Home > Tags > Tristan Mendès-France
post_tag,1050,Tristan Nitot,tristan-nitot,1,0,PERSON,Q3511173,Tristan Nitot,French businessman,Home > Tags > Tristan Nitot
post_tag,2454,Troll,troll,1,0,MISC,Q37565738,Troll,family name,Home > Tags > Troll
post_tag,1503,trou story,trou-story,2,0,,Q3540847,The Hole Story,2011 film and interactive documentary about mining directed by Richard Desjardins,Home > Tags > trou story
post_tag,2367,Trump,trump,1,0,PERSON,Q16944413,Trump,family name,Home > Tags > Trump
post_tag,2457,truthiness,truthiness,1,0,,Q1701243,truthiness,"quality of preferring concepts or facts one wishes to be true, rather than concepts or facts known to be true",Home > Tags > truthiness
post_tag,2045,Ttb.li,ttb-li,1,0,PERSON,,,,Home > Tags > Ttb.li
post_tag,1265,Tunisie,tunisie,1,0,LOC,Q948,Tunisia,country in North Africa,Home > Tags > Tunisie
post_tag,2602,Tuple,tuple,1,0,LOC,Q600590,𝑛-tuple,finite ordered list of elements,Home > Tags > Tuple
post_tag,1631,Turku,turku,1,0,MISC,Q38511,Turku,"city in the region of Southwest Finland, Finland",Home > Tags > Turku
post_tag,363,Tutorial,tutorial,4,0,MISC,Q535741,tutorial,learning method,Home > Tags > Tutorial
post_tag,1120,tutorials,tutorials,7,0,,Q27724197,Tutorials in quantitative methods for psychology,journal,Home > Tags > tutorials
post_tag,849,Tuttle film,tuttle-film,1,0,PERSON,,,,Home > Tags > Tuttle film
post_tag,1511,tv,tv,1,0,MISC,Q289,television,telecommunication medium for transmitting and receiving moving images,Home > Tags > tv
post_tag,598,TV connectée,tv-connectee,2,0,MISC,,,,Home > Tags > TV connectée
post_tag,1104,TV5.ca,tv5-ca,1,0,ORG,Q3512504,TV5 Québec Canada,television channel,Home > Tags > TV5.ca
post_tag,1774,TV5MONDE,tv5monde,1,0,LOC,Q2138163,TV5 Monde,French-speaking television network,Home > Tags > TV5MONDE
post_tag,385,TweetDeck,tweetdeck,1,0,MISC,,,,Home > Tags > TweetDeck
post_tag,1957,twig,twig,2,0,,Q4051886,Twig,template engine,Home > Tags > twig
post_tag,2046,TwitDoc,twitdoc,1,0,ORG,,,,Home > Tags > TwitDoc
post_tag,118,Twitt,twitt,1,0,PERSON,Q918,X,American social networking service founded in 2006,Home > Tags > Twitt
post_tag,61,Twitter,twitter,9,0,MISC,Q918,X,American social networking service founded in 2006,Home > Tags > Twitter
post_tag,176,TYPO3,typo3,1,0,MISC,Q618512,TYPO3,web content management framework,Home > Tags > TYPO3
post_tag,2887,UAT,uat,1,0,,Q7885376,Union Aéromaritime de Transport,former airline (France),Home > Tags > UAT
post_tag,283,Ubercart,ubercart,1,0,PERSON,Q4052307,Ubercart,free software,Home > Tags > Ubercart
post_tag,2047,UCLA.in,ucla-in,1,0,ORG,Q18705913,UCLA Institute for Research on Labor and Employment,Research unit,Home > Tags > UCLA.in
post_tag,1155,UI,ui,3,0,,Q457281,University of Illinois Urbana-Champaign,"public research university in Urbana and Champaign, Illinois, United States",Home > Tags > UI
post_tag,1290,UI button,ui-button,2,0,,,,,Home > Tags > UI button
post_tag,1156,UI buttons,ui-buttons,1,0,,,,,Home > Tags > UI buttons
post_tag,729,UK,uk,1,0,LOC,Q8798,Ukrainian,East Slavic language,Home > Tags > UK
post_tag,1683,Ukraine,ukraine,1,0,LOC,Q212,Ukraine,country in Eastern Europe,Home > Tags > Ukraine
post_tag,2048,Umini.me,umini-me,1,0,PERSON,,,,Home > Tags > Umini.me
post_tag,1444,UMP,ump,1,0,ORG,Q173152,Union for a Popular Movement,2002–2015 centre-right political party in France,Home > Tags > UMP
post_tag,845,Un facteur en campagne,un-facteur-en-campagne,1,0,MISC,,,,Home > Tags > Un facteur en campagne
post_tag,1404,un pont à istanbul,un-pont-a-istanbul,1,0,LOC,,,,Home > Tags > un pont à istanbul
post_tag,1766,Union soviétique,union-sovietique,1,0,ORG,Q15180,Soviet Union,former country in Eurasia (1922–1991),Home > Tags > Union soviétique
post_tag,890,Universal,universal,1,0,ORG,Q38903,Universal Music Group,Dutch–American music corporation,Home > Tags > Universal
post_tag,1590,University of West England,university-of-west-england,1,0,ORG,,,,Home > Tags > University of West England
post_tag,2049,Unshort.me,unshort-me,1,0,PERSON,,,,Home > Tags > Unshort.me
post_tag,2050,Untiny,untiny,1,0,MISC,,,,Home > Tags > Untiny
post_tag,1823,Up Creative,up-creative,1,0,MISC,,,,Home > Tags > Up Creative
post_tag,625,Upian,upian,9,0,MISC,Q24819733,Úpiangaleq,"peninsula in Sermersooq, Greenland",Home > Tags > Upian
post_tag,1140,Uplaod,uplaod,1,0,MISC,,,,Home > Tags > Uplaod
post_tag,1132,Upload,upload,18,0,MISC,Q7126699,upload,sending of data from a local system to a remote system,Home > Tags > Upload
post_tag,1260,UPP,upp,1,0,ORG,Q615925,Uppsala General Catalogue,catalogue of galaxies visible from the northern hemisphere,Home > Tags > UPP
post_tag,1105,Urbania,urbania,1,0,PERSON,Q190134,Urbania,Italian comune,Home > Tags > Urbania
post_tag,829,urbanisation,urbanisation,1,0,,Q161078,urbanization,longterm population movements (shift) from rural to urban areas,Home > Tags > urbanisation
post_tag,1454,urbanisme,urbanisme,1,0,,Q69883,urban planning,technical and political process concerned with the use of land and design of the urban environment,Home > Tags > urbanisme
post_tag,2051,UrlAl,urlal,1,0,MISC,Q1236807,URL redirection,technique for making a Web page available under more than one URL address,Home > Tags > UrlAl
post_tag,2052,Urloid,urloid,1,0,PERSON,,,,Home > Tags > Urloid
post_tag,1767,URSS,urss,1,0,ORG,Q15180,Soviet Union,former country in Eurasia (1922–1991),Home > Tags > URSS
post_tag,776,USA,usa,2,0,LOC,Q248713,USA Network,American cable television channel,Home > Tags > USA
post_tag,1788,usage,usage,3,0,,Q1724915,use,use of a resource to perform a task,Home > Tags > usage
post_tag,3241,Usefulness,usefulness,1,0,MISC,Q466707,utility,concept in economics & game theory: a relative measure of happiness or satisfaction,Home > Tags > Usefulness
post_tag,2561,user,user,1,0,,Q3604202,user account,entity representing a user of a computer system or network service,Home > Tags > user
post_tag,3164,user action,user-action,1,0,,Q123924815,User action for continued participation in markets,US patent 11182853,Home > Tags > user action
post_tag,619,User Agent,user-agent,1,0,MISC,Q763744,user agent,software acting on behalf of a user,Home > Tags > User Agent
post_tag,3177,user experience,user-experience,1,0,,Q1047808,user experience,"discipline focused on improving a person’s interaction and experience with a product, system or service",Home > Tags > user experience
post_tag,1028,user generated content,user-generated-content,1,0,,Q579716,user-generated content,online content created by users,Home > Tags > user generated content
post_tag,1291,User Interface,user-interface,3,0,MISC,Q47146,user interface,means by which a user interacts with and controls a machine,Home > Tags > User Interface
post_tag,1903,user story,user-story,1,0,,Q218152,user story,"informal, natural language description of one or more features of a software system, often written from the perspective of either an end user or system user",Home > Tags > user story
post_tag,2872,User Support,user-support,1,0,ORG,Q113131574,support account,"social media account used to provide customer service, for use with P3831",Home > Tags > User Support
post_tag,1789,users,users,1,0,,Q278368,user,person who uses a computer or network service,Home > Tags > users
post_tag,3198,using MLflow with LLMs,using-mlflow-with-llms,1,0,MISC,,,,Home > Tags > using MLflow with LLMs
post_tag,122,utf-8,utf-8,3,0,,Q193537,UTF-8,"variable-width encoding (into one to four bytes) and transformation format of code points for the universal character set defined by ISO/IEC 10646 and The Unicode® Standard, compatible with ASCII",Home > Tags > utf-8
post_tag,2093,Utilisateur,utilisateur,1,0,MISC,Q278368,user,person who uses a computer or network service,Home > Tags > Utilisateur
post_tag,345,utilisateurs,utilisateurs,2,0,,Q278368,user,person who uses a computer or network service,Home > Tags > utilisateurs
