taxonomy,id,name,slug,post_count,parent_id,spacy_entity,spacy_normalized,wikidata_id,wikidata_label,wikidata_description
post_tag,3186,state management,state-management,1,0,,state management,Q7603711,State management,programming concept
post_tag,394,statistiques,statistiques,1,0,,statistiques,Q12483,statistics,"study of the collection, analysis, interpretation, and presentation of data"
post_tag,1396,stefano strocchi,stefano-strocchi,1,0,,stefano strocchi,Q56611640,Stefano Strocchi,
post_tag,565,Stencil,stencil,3,0,MISC,Stencil,Q37472431,Stencil,family name
post_tag,1241,Stéphane Distinguin,stephane-distinguin,1,0,PERSON,Stéphane Distinguin,Q33210444,Stéphane Distinguin,
post_tag,1682,Stéphane Siohan,stephane-siohan,1,0,PERSON,Stéphane Siohan,Q136093055,Stéphane Siohan,french author and documentary producer
post_tag,2178,Steve Jobs,steve-jobs,1,0,PERSON,Steve Jobs,Q19837,Steve Jobs,American entrepreneur; co-founder of Apple Inc. (1955–2011)
post_tag,1915,Steve Souders,steve-souders,1,0,PERSON,Steve Souders,Q133000211,Steve Souders,
post_tag,400,Steven Sacks,steven-sacks,1,0,PERSON,Steven Sacks,Q60712059,Steven H Sacks,researcher
post_tag,1129,stop,stop,3,0,,stop,Q18543344,Stop,song written and composed by Mikaela Stenström and Dimitri Stassos; originally performed by Sibel Redžep at Melodifestivalen 2010
post_tag,2835,Stop Starting,stop-starting,1,0,MISC,Stop Starting,,,
post_tag,842,stories of hope,stories-of-hope,1,0,,stories of hope,Q7620047,This American Life: Stories of Hope and Fear,2006 compilation album
post_tag,1540,Storming Juno,storming-juno,1,0,MISC,Storming Juno,Q138868488,Storming Juno,2010 docudrama
post_tag,606,Storytelling,storytelling,30,0,MISC,Storytelling,Q989963,storytelling,"social and cultural activity of sharing stories, often with improvisation, theatrics, or embellishment"
post_tag,1864,Strasbourg,strasbourg,1,0,LOC,Strasbourg,Q6602,Strasbourg,"capital and largest city of Grand Est, located in the historical region of Alsace"
post_tag,2974,Strategic Planning,strategic-planning,1,0,ORG,Strategic Planning,Q932522,strategic planning,"an organization's process of defining its strategy, direction, and making decisions on allocating its resources to pursue this strategy"
post_tag,483,stratégie multicanal,strategie-multicanal,1,0,,stratégie multicanal,,,
post_tag,2793,Streamlit,streamlit,13,0,MISC,Streamlit,Q107384634,streamlit,ML Python library and tech company
post_tag,1058,street art,street-art,1,0,ORG,street art,Q17516,street art,art that is public and temporary in public spaces
post_tag,3218,structural criteria,structural-criteria,1,0,,structural criteria,Q79472129,Structural criteria for the design of anion receptors: the interaction of halides with electron-deficient arenes,scientific article published on 01 January 2007
post_tag,1443,Studio Hans Lucas,studio-hans-lucas,1,0,PERSON,Studio Hans Lucas,,,
post_tag,1130,style,style,44,0,,style,Q37552559,Style,family name
post_tag,2039,Su.pr,su-pr,1,0,PERSON,Su pr,Q18416054,Su Presencia,Colombian musical group
post_tag,941,subreal productions,subreal-productions,1,0,,subreal productions,,,
post_tag,1832,Sugar Man,sugar-man,1,0,MISC,Sugar Man,Q1894125,Sixto Rodriguez,American musician (1942–2023)
post_tag,1833,Sundance festival,sundance-festival,1,0,MISC,Sundance festival,Q23688051,Sundance Festival Awards,American film award in several categories
post_tag,1397,sunny side of the doc,sunny-side-of-the-doc,1,0,MISC,sunny side of the doc,,,
post_tag,3101,superset,superset,1,0,LOC,superset,Q15882515,superset,set that contains a given set as a subset
post_tag,2558,support,support,2,0,,support,Q861259,painting support,"material which forms the surface on which a painting of picture is applicated, for example canvas or paper"
post_tag,298,Supprimer,supprimer,1,0,ORG,Supprimer,Q23009442,removal,"taking away, separation, or erasure of an item or feature"
post_tag,1846,SUPSI,supsi,1,0,MISC,SUPSI,Q663984,University of Applied Sciences and Arts of Southern Switzerland,one of the Universities of Applied Sciences of the Swiss Confederation
post_tag,1711,Sur les docks,sur-les-docks,1,0,MISC,Sur les docks,,,
post_tag,312,sur mesure,sur-mesure,1,0,,sur mesure,Q472717,bespoke tailoring,making clothing to an individual buyer's specification by a tailor
post_tag,3329,surveillance,surveillance,1,0,,surveillance,Q334401,surveillance,"monitoring of behavior, activities, or other changing information, for the purpose of influencing, managing or directing"
post_tag,2639,surveillance capitalism,surveillance-capitalism,1,0,,surveillance capitalism,Q29096967,surveillance capitalism,monetization of personal information
post_tag,1398,survie,survie,1,0,,survie,Q250667,Survie,"former commune in Orne, France"
post_tag,843,Surviving the tsunami,surviving-the-tsunami,1,0,MISC,Surviving the tsunami,Q19961540,Surviving the Tsunami - My Atomic Aunt,2013 film
post_tag,3285,sustainability,sustainability,1,0,,sustainability,Q15813953,Sustainability,scientific journal published by MDPI
post_tag,431,SVG,svg,2,0,MISC,SVG,Q757,Saint Vincent and the Grenadines,island sovereign state in the Caribbean Sea
post_tag,557,SVN,svn,1,0,MISC,SVN,Q215,Slovenia,country in Central Europe
post_tag,2323,Swagger,swagger,1,0,LOC,Swagger,Q37554331,Swagger,family name
post_tag,302,SWC,swc,1,0,MISC,SWC,Q103686338,swc,JavaScript and TypeScript compiler
post_tag,2849,SWEETVIZ,sweetviz,1,0,MISC,SWEETVIZ,,,
post_tag,2599,Sweigart,sweigart,2,0,MISC,Sweigart,Q36892403,Sweigart,family name
post_tag,319,SWF,swf,2,0,MISC,SWF,Q897128,Südwestfunk,former German TV and radio station
post_tag,498,switcher,switcher,1,0,,switcher,Q1079190,switcher,small railroad locomotive intended for assembling trains
post_tag,463,Symbian,symbian,1,0,MISC,Symbian,Q483318,Symbian,mobile operating system
post_tag,264,Symbian OS,symbian-os,1,0,MISC,Symbian OS,Q483318,Symbian,mobile operating system
post_tag,182,Symfony,symfony,12,0,MISC,Symfony,Q1322933,Symfony,PHP web application framework for MVC applications
post_tag,355,symfony2,symfony2,2,0,LOC,symfony2,Q1322933,Symfony,PHP web application framework for MVC applications
post_tag,828,Sztanke,sztanke,1,0,LOC,Sztanke,Q86593414,Sztanke,family name
post_tag,2040,t0.tv,t0-tv,1,0,MISC,t0 tv,,,
post_tag,34,Tablette,tablette,9,0,MISC,Tablette,Q16744570,tablet,"plane object, usually covered with some letters or pictures"
post_tag,432,Tablettes,tablettes,3,0,ORG,Tablettes,Q48757869,Tablettes,mountain in Switzerland
post_tag,107,tag,tag,1,0,MISC,tag,Q658349,tag,metadata used for classifications or adding of informations
post_tag,2667,tagging,tagging,1,0,,tagging,Q17514,graffiti,"genre of writing or drawing etched, scratched, scribbled, or sprayed (often, but not always illicitly) on a wall or other surface in a public place"
post_tag,2110,Taiwan,taiwan,1,0,LOC,Taiwan,Q865,Taiwan,country in East Asia
post_tag,1192,Tanzanie,tanzanie,1,0,LOC,Tanzanie,Q924,Tanzania,country in East Africa
post_tag,1796,Tarine,tarine,1,0,PERSON,Tarine,Q1479156,Tarentaise cattle,cattle breed
post_tag,1642,Tarnac,tarnac,1,0,LOC,Tarnac,Q625243,Tarnac,"commune in Corrèze, France"
post_tag,2873,Task,task,1,0,MISC,Task,Q1637368,task force,group or formation established to work on a single defined task or activity
post_tag,3097,tasks. Open Interpreter,tasks-open-interpreter,1,0,MISC,tasks Open Interpreter,,,
post_tag,3326,taxonomies,taxonomies,1,0,,taxonomies,Q112938835,Taxonomies and design within the interactive documentary genre: A practitioner’s research project,2018 master's thesis by Jianan Yang at Auckland University of Technology
post_tag,614,Taxonomy,taxonomy,1,0,LOC,Taxonomy,Q101246305,Taxonomy,scientific journal published by MDPI
post_tag,1821,TBBO,tbbo,1,0,MISC,TBBO,,,
post_tag,1285,tc go to,tc-go-to,2,0,MISC,tc go to,,,
post_tag,1286,tc link,tc-link,2,0,MISC,tc link,,,
post_tag,1287,tc link blank,tc-link-blank,2,0,,tc link blank,,,
post_tag,1148,TcGoto,tcgoto,3,0,LOC,Tc Goto,,,
post_tag,903,Tchernobyl,tchernobyl,1,0,MISC,Tchernobyl,Q129677,Chernobyl,"partially abandoned city in Kyiv Oblast, Ukraine"
post_tag,1149,TcLink,tclink,3,0,LOC,Tc Link,,,
post_tag,1288,tclinkblank,tclinkblank,2,0,PERSON,tclinkblank,,,
post_tag,1150,TcOverlay,tcoverlay,1,0,LOC,Tc Overlay,,,
post_tag,2527,teaching,teaching,1,0,,teaching,Q352842,teaching,process or activity of imparting knowledge and skills
post_tag,2499,Teams,teams,1,0,MISC,Teams,Q1341461,TEAMS,cable system of Kenya
post_tag,2243,technique,technique,21,0,,technique,Q2695280,technique,"sum of skills, methods, and processes used to accomplish objectives, such as scientific investigation or the production of goods or services"
post_tag,3254,technological determinism,technological-determinism,1,0,,technological determinism,Q605434,technological determinism,theory holding that social progress is shaped by technological progress
post_tag,3246,technological revolution,technological-revolution,1,0,,technological revolution,Q217200,Second Industrial Revolution,phase of rapid industrialization in the final third of the 19th century and the beginning of the 20th
post_tag,3249,technological transformation,technological-transformation,1,0,,technological transformation,Q84048463,"Technological transformations and evolution of the medical practice: current status, issues and perspectives for the development of telemedicine",scientific article published on 01 March 2009
post_tag,2227,Technologie,technologie,2,0,ORG,Technologie,Q11016,technology,"making, modification, usage, and knowledge of tools, machines, techniques, crafts, systems, and methods of organization, or tools and techniques so created"
post_tag,998,technology,technology,1,0,,technology,Q4456889,Technology,Soviet-Russian musical group; synthpop band
post_tag,1399,télé connectée,tele-connectee,1,0,,télé connectée,Q564635,smart TV,"technological convergence of computers, television sets, and set-top boxes"
post_tag,133,télécharger,telecharger,2,0,,télécharger,Q7126717,download,receiving data to a local system from a remote system
post_tag,550,Télévision,television,5,0,ORG,Télévision,Q289,television,telecommunication medium for transmitting and receiving moving images
post_tag,1400,télévision connectée,television-connectee,2,0,,télévision connectée,Q564635,smart TV,"technological convergence of computers, television sets, and set-top boxes"
post_tag,985,témoignage,temoignage,1,0,,témoignage,Q1196258,testimony,solemn attestation as to the truth of a matter
post_tag,305,Template,template,4,0,MISC,Template,Q12335479,physical template,a pattern entity for making or processing things of the same shape
post_tag,3184,template engine,template-engine,1,0,,template engine,Q351507,template processor,software that produces documents by combining templates with a data model
post_tag,188,Templates,templates,1,0,MISC,Templates,Q23894233,Wikimedia templates category,category containing Wikimedia templates; use with 'instance of' (P31) for Wikimedia category
post_tag,1888,Templating library,templating-library,1,0,MISC,Templating library,,,
post_tag,1838,temporalité,temporalite,1,0,,temporalité,Q3517747,temporality,concept in philosophy
post_tag,1459,Tendance Floue,tendance-floue,1,0,PERSON,Tendance Floue,Q3517977,Tendance floue,
post_tag,2581,TensorFlow,tensorflow,3,0,MISC,Tensor Flow,Q21447895,TensorFlow,machine learning software framework
post_tag,2538,TensorFlow Keras,tensorflow-keras,4,0,MISC,Tensor Flow Keras,,,
post_tag,541,Terminal,terminal,2,0,MISC,Terminal,Q30013662,last,"final, ultimate, coming after all others of its kind"
post_tag,2351,Test,test,3,0,ORG,Test,Q27318,test,"merit assessment intended for measuring a subject's knowledge, skill, aptitude, physical fitness, etc."
post_tag,2395,Testing,testing,3,0,MISC,Testing,Q27318,test,"merit assessment intended for measuring a subject's knowledge, skill, aptitude, physical fitness, etc."
post_tag,2317,Tests,tests,4,0,MISC,Tests,Q502159,serology,scientific study of serum and other bodily fluids
post_tag,986,texas,texas,1,0,LOC,texas,Q1439,Texas,state of the United States of America
post_tag,457,texas tribune,texas-tribune,1,0,LOC,texas tribune,Q7768599,The Texas Tribune,newspaper covering politics and policy in Texas
post_tag,1131,text,text,10,0,,text,Q1145976,plain text,computer data consisting only of unformatted characters of readable material
post_tag,2875,Text Analyzer,text-analyzer,1,0,,Text Analyzer,Q126087740,Text Analyzer,Free software utility which allows you to find the most frequent phrases and frequencies of words
post_tag,3143,Text Anomaly Detection,text-anomaly-detection,1,0,,Text Anomaly Detection,,,
post_tag,3138,Text Classification,text-classification,1,0,MISC,Text Classification,Q102190569,text classification,classification of texts
post_tag,3140,Text Coreference Resolution,text-coreference-resolution,1,0,ORG,Text Coreference Resolution,,,
post_tag,3141,Text Intent Recognition,text-intent-recognition,1,0,MISC,Text Intent Recognition,,,
post_tag,3142,Text OCR,text-ocr,1,0,MISC,Text OCR,,,
post_tag,3144,Text Sense Disambiguation,text-sense-disambiguation,1,0,MISC,Text Sense Disambiguation,,,
post_tag,3139,Text Sentiment Analysis,text-sentiment-analysis,1,0,,Text Sentiment Analysis,Q125125268,Text Sentiment Analysis of German Multilevel Features Based on Self-Attention Mechanism,scientific article published in 2021
post_tag,3145,Text Spellcheck,text-spellcheck,1,0,MISC,Text Spellcheck,,,
post_tag,3137,Text Summarization,text-summarization,1,0,ORG,Text Summarization,Q1394144,automatic summarization,computer-based method for shortening a text
post_tag,793,Texte,texte,6,0,MISC,Texte,Q1145976,plain text,computer data consisting only of unformatted characters of readable material
post_tag,2057,TextPattern,textpattern,1,0,MISC,Text Pattern,,,
post_tag,945,thalhofer,thalhofer,1,0,,thalhofer,Q27598705,"Thalhofer, Valentin",entry in the Allgemeine Deutsche Biographie
post_tag,673,Thanatorama,thanatorama,1,0,MISC,Thanatorama,,,
post_tag,1541,The Andrews Sisters,the-andrews-sisters,1,0,MISC,The Andrews Sisters,Q972398,The Andrews Sisters,American close harmony singing group
post_tag,1501,the big issue,the-big-issue,1,0,,the big issue,Q1364862,The Big Issue,British street newspaper
post_tag,1822,The Brussels Business Online (TBBO),the-brussels-business-online-tbbo,1,0,MISC,The Brussels Business Online (TBBO),,,
post_tag,1554,The Curfew,the-curfew,1,0,MISC,The Curfew,Q5092593,Chertsey Town F.C.,association football club
post_tag,1401,the empty house,the-empty-house,1,0,,the empty house,Q16028422,The Empty House,1921 film by Maurice Elvey
post_tag,458,The Guardian,the-guardian,2,0,ORG,The Guardian,Q11148,The Guardian,British national daily newspaper
post_tag,1068,the legend of zelda,the-legend-of-zelda,1,0,MISC,the legend of zelda,Q12393,The Legend of Zelda,video game series
post_tag,1745,The Ruins of Detroit,the-ruins-of-detroit,1,0,MISC,The Ruins of Detroit,Q64013438,The Ruins of Detroit: Exploring the Urban Crisis in the Motor City,
post_tag,1627,The Shadow Director,the-shadow-director,1,0,MISC,The Shadow Director,,,
post_tag,459,the Telegraph,the-telegraph,1,0,MISC,the Telegraph,Q1954990,The Telegraph,Indian daily newspaper
post_tag,2537,Theano,theano,2,0,PERSON,Theano,Q18107635,Theano,genus of insects
post_tag,126,theme,theme,19,0,PERSON,theme,Q1406161,artistic theme,theme or subject in a work of art
post_tag,275,thème Wordpress,theme-wordpress,1,0,MISC,thème Wordpress,,,
post_tag,320,Theming,theming,1,0,PERSON,Theming,Q2416712,theming,of amusement park
post_tag,407,the_post_thumbnail,the_post_thumbnail,1,0,,the post thumbnail,,,
post_tag,1402,think outside the box,think-outside-the-box,1,0,MISC,think outside the box,Q36577969,Think outside the box: extrapulmonary manifestations of severe respiratory syncytial virus infection,scientific article published on January 2006
post_tag,716,Thirst,thirst,1,0,LOC,Thirst,Q23905940,Thirst,2015 film by Svetla Tsotsorkova
post_tag,889,Thomas Edison,thomas-edison,1,0,PERSON,Thomas Edison,Q8743,Thomas Edison,American inventor and businessman (1847–1931)
post_tag,1312,Thomas Salva,thomas-salva,4,0,PERSON,Thomas Salva,Q704169,Tommaso Salvadori,Italian ornithologist (1835–1923)
post_tag,746,THOMSON,thomson,1,0,MISC,THOMSON,Q2803437,Thomson,family name
post_tag,408,thumbnail,thumbnail,1,0,,thumbnail,Q873806,thumbnail,reduced-size versions of pictures or videos
post_tag,2069,Timber,timber,1,0,ORG,Timber,Q37238222,Timber,family name
post_tag,1289,time code,time-code,2,0,,time code,Q719713,timecode,sequence of numeric codes generated at regular intervals by a timing synchronization system
post_tag,3129,Time-to-market,time-to-market,3,0,MISC,Time to market,Q445235,time to market,length of time it takes from a product being conceived to its being available for sale
post_tag,1660,timeline,timeline,8,0,,timeline,Q186117,timeline,display of a list of events in chronological order
post_tag,844,Times of crisis,times-of-crisis,2,0,MISC,Times of crisis,Q68407862,"Times of crisis: adolescence and aging. Papers from the ninth annual Winter Psychiatry Conference. Park City, Utah, March 22-27, 1987. Proceedings",scientific article published on 01 May 1988
post_tag,1628,Timo Wright,timo-wright,1,0,PERSON,Timo Wright,Q115767404,Timo Wright,Finnish artist (born 1977)
post_tag,3021,Tinkering,tinkering,1,0,LOC,Tinkering,Q112917750,tinkering,
post_tag,2041,Tiny-URL,tiny-url,1,0,MISC,Tiny URL,,,
post_tag,2042,Tiny.cc,tiny-cc,1,0,MISC,Tiny cc,,,
post_tag,2043,TinyArro.ws,tinyarro-ws,1,0,ORG,Tiny Arro ws,,,
post_tag,1272,tip of the day,tip-of-the-day,4,0,MISC,tip of the day,Q114518654,Tip of the Day,episode of Phineas and Ferb (S2 E3)
post_tag,2044,to.ly,to-ly,1,0,,to ly,Q85810295,Tour To-Lyon,"skyscraper project in Lyon, France"
post_tag,2890,todolist,todolist,1,0,PERSON,todolist,Q105851254,ToDoList Tasklist,file format
post_tag,1193,Togo,togo,1,0,LOC,Togo,Q945,Togo,country in West Africa
post_tag,2140,Token,token,1,0,MISC,Token,Q111352,lexeme,"semantic unit of a language lexicon such as a word or multi-word expression (e.g. ""steam iron""), as a set of inflected forms and not one particular inflected form, with a meaning that cannot be understood from the meanings of separate components"
post_tag,1403,tom koch,tom-koch,1,0,PERSON,tom koch,Q122819746,Tom Koch,
post_tag,995,Tommy Hilfiger,tommy-hilfiger,1,0,PERSON,Tommy Hilfiger,Q634881,Tommy Hilfiger B.V.,American multinational corporation that designs and manufactures apparel
post_tag,861,Tommy Pallotta,tommy-pallotta,1,0,PERSON,Tommy Pallotta,Q778241,Tommy Pallotta,American film director and producer
post_tag,996,Tony Hawk,tony-hawk,1,0,PERSON,Tony Hawk,Q295020,Tony Hawk,American professional skateboarder and actor
post_tag,2780,toolbox,toolbox,3,0,,toolbox,Q3658561,Toolbox,album by Ian Gillan
post_tag,2174,topojson,topojson,1,0,PERSON,topojson,Q15838827,TopoJSON,"topology-based JSON-format, to encode geographic data structures"
post_tag,1049,Toronto,toronto,2,0,LOC,Toronto,Q172,Toronto,"capital and largest city of the province of Ontario, Canada"
post_tag,1242,Toujours Pas de Pétrole,toujours-pas-de-petrole,1,0,MISC,Toujours Pas de Pétrole,,,
post_tag,1502,tour de france(s),tour-de-frances,1,0,MISC,tour de france(s),,,
post_tag,1103,Toxa,toxa,1,0,MISC,Toxa,Q61335,pre-eclampsia,hypertension occurring during pregnancy
post_tag,1273,track,track,4,0,,track,Q34442,road,"wide way leading from one place to another, especially one with a specially prepared surface which vehicles can use"
post_tag,116,tracking,tracking,2,0,,tracking,Q12343310,Tracking,magazine
post_tag,2107,Traditionnel,traditionnel,1,0,LOC,Traditionnel,Q56260622,traditional,special purpose artist used for composing and songwriting credits. Used instead of anonymous (Q4233718) or unknown (Q56678558) when the work is better described as having emerged from a musical tradition
post_tag,240,traduction,traduction,4,0,,traduction,Q3331189,"version, edition or translation","specific version of a work, resulting from its edition, adaptation, or translation; set of substantially similar copies of a work (use with P31 [""instance of""])"
post_tag,162,trafic,trafic,3,0,,trafic,Q60748031,Trafic,2018 album by Gaëtan Roussel
post_tag,2528,training,training,1,0,,training,Q27713625,"Training (New York, N.Y.)",journal
post_tag,156,traitement,traitement,1,0,,traitement,Q179661,medical treatment,"attempted medical remediation of a health problem, usually following a diagnosis"
post_tag,1452,tramway,tramway,1,0,,tramway,Q3407658,tram,public transport vehicle running on rails predominantly located on streets
post_tag,3134,Transcription,transcription,2,0,MISC,Transcription,Q207714,transcription,representing spoken language in written form
post_tag,3073,Translation,translation,1,0,MISC,Translation,Q3331189,"version, edition or translation","specific version of a work, resulting from its edition, adaptation, or translation; set of substantially similar copies of a work (use with P31 [""instance of""])"
post_tag,862,Transmedia,transmedia,7,0,ORG,Transmedia,Q196600,media franchise,use of a creative work across several different media
post_tag,1839,TransmediaLove,transmedialove,1,0,ORG,Transmedia Love,,,
post_tag,1453,transports publics,transports-publics,1,0,,transports publics,Q178512,public transport,shared transportation service for use by the general public
post_tag,1629,Trase One,trase-one,1,0,MISC,Trase One,,,
post_tag,1773,travail,travail,1,0,,travail,Q192581,job activity,activity done by a person to earn money
post_tag,3020,tree,tree,1,0,,tree,Q2985731,tree,shell command in various operating systems
post_tag,2501,Trello,trello,1,0,MISC,Trello,Q7838011,Trello,software application; owned since 2017 by Atlassian.com
post_tag,1007,tremblement terre,tremblement-terre,1,0,,tremblement terre,,,
post_tag,1630,Trevor Tweeten,trevor-tweeten,1,0,PERSON,Trevor Tweeten,,,
post_tag,1215,Tristan Mendès-France,tristan-mendes-france,2,0,PERSON,Tristan Mendès France,Q3539641,Tristan Mendès France,French blogger
post_tag,1050,Tristan Nitot,tristan-nitot,1,0,PERSON,Tristan Nitot,Q3511173,Tristan Nitot,French businessman
post_tag,2454,Troll,troll,1,0,MISC,Troll,Q37565738,Troll,family name
post_tag,1503,trou story,trou-story,2,0,,trou story,Q3540847,The Hole Story,2011 film and interactive documentary about mining directed by Richard Desjardins
post_tag,2367,Trump,trump,1,0,PERSON,Trump,Q16944413,Trump,family name
post_tag,2457,truthiness,truthiness,1,0,,truthiness,Q1701243,truthiness,"quality of preferring concepts or facts one wishes to be true, rather than concepts or facts known to be true"
post_tag,2045,Ttb.li,ttb-li,1,0,PERSON,Ttb li,,,
post_tag,1265,Tunisie,tunisie,1,0,LOC,Tunisie,Q948,Tunisia,country in North Africa
post_tag,2602,Tuple,tuple,1,0,LOC,Tuple,Q600590,𝑛-tuple,finite ordered list of elements
post_tag,1631,Turku,turku,1,0,MISC,Turku,Q38511,Turku,"city in the region of Southwest Finland, Finland"
post_tag,363,Tutorial,tutorial,4,0,MISC,Tutorial,Q535741,tutorial,learning method
post_tag,1120,tutorials,tutorials,7,0,,tutorials,Q27724197,Tutorials in quantitative methods for psychology,journal
post_tag,849,Tuttle film,tuttle-film,1,0,PERSON,Tuttle film,,,
post_tag,1511,tv,tv,1,0,MISC,tv,Q289,television,telecommunication medium for transmitting and receiving moving images
post_tag,598,TV connectée,tv-connectee,2,0,MISC,TV connectée,,,
post_tag,1104,TV5.ca,tv5-ca,1,0,ORG,TV5 ca,Q3512504,TV5 Québec Canada,television channel
post_tag,1774,TV5MONDE,tv5monde,1,0,LOC,TV5MONDE,Q2138163,TV5 Monde,French-speaking television network
post_tag,385,TweetDeck,tweetdeck,1,0,MISC,Tweet Deck,,,
post_tag,1957,twig,twig,2,0,,twig,Q4051886,Twig,template engine
post_tag,2046,TwitDoc,twitdoc,1,0,ORG,Twit Doc,,,
post_tag,118,Twitt,twitt,1,0,PERSON,Twitt,Q918,X,American social networking service founded in 2006
post_tag,61,Twitter,twitter,9,0,MISC,Twitter,Q918,X,American social networking service founded in 2006
post_tag,176,TYPO3,typo3,1,0,MISC,TYPO3,Q618512,TYPO3,web content management framework
post_tag,2887,UAT,uat,1,0,,UAT,Q7885376,Union Aéromaritime de Transport,former airline (France)
post_tag,283,Ubercart,ubercart,1,0,PERSON,Ubercart,Q4052307,Ubercart,free software
post_tag,2047,UCLA.in,ucla-in,1,0,ORG,UCLA in,Q18705913,UCLA Institute for Research on Labor and Employment,Research unit
post_tag,1155,UI,ui,3,0,,UI,Q457281,University of Illinois Urbana-Champaign,"public research university in Urbana and Champaign, Illinois, United States"
post_tag,1290,UI button,ui-button,2,0,,UI button,,,
post_tag,1156,UI buttons,ui-buttons,1,0,,UI buttons,,,
post_tag,729,UK,uk,1,0,LOC,UK,Q8798,Ukrainian,East Slavic language
post_tag,1683,Ukraine,ukraine,1,0,LOC,Ukraine,Q212,Ukraine,country in Eastern Europe
post_tag,2048,Umini.me,umini-me,1,0,PERSON,Umini me,,,
post_tag,1444,UMP,ump,1,0,ORG,UMP,Q173152,Union for a Popular Movement,2002–2015 centre-right political party in France
post_tag,845,Un facteur en campagne,un-facteur-en-campagne,1,0,MISC,Un facteur en campagne,,,
post_tag,1404,un pont à istanbul,un-pont-a-istanbul,1,0,LOC,un pont à istanbul,,,
post_tag,1766,Union soviétique,union-sovietique,1,0,ORG,Union soviétique,Q15180,Soviet Union,former country in Eurasia (1922–1991)
post_tag,890,Universal,universal,1,0,ORG,Universal,Q38903,Universal Music Group,Dutch–American music corporation
post_tag,1590,University of West England,university-of-west-england,1,0,ORG,University of West England,,,
post_tag,2049,Unshort.me,unshort-me,1,0,PERSON,Unshort me,,,
post_tag,2050,Untiny,untiny,1,0,MISC,Untiny,,,
post_tag,1823,Up Creative,up-creative,1,0,MISC,Up Creative,,,
post_tag,625,Upian,upian,9,0,MISC,Upian,Q24819733,Úpiangaleq,"peninsula in Sermersooq, Greenland"
post_tag,1140,Uplaod,uplaod,1,0,MISC,Uplaod,,,
post_tag,1132,Upload,upload,18,0,MISC,Upload,Q7126699,upload,sending of data from a local system to a remote system
post_tag,1260,UPP,upp,1,0,ORG,UPP,Q615925,Uppsala General Catalogue,catalogue of galaxies visible from the northern hemisphere
post_tag,1105,Urbania,urbania,1,0,PERSON,Urbania,Q190134,Urbania,Italian comune
post_tag,829,urbanisation,urbanisation,1,0,,urbanisation,Q161078,urbanization,longterm population movements (shift) from rural to urban areas
post_tag,1454,urbanisme,urbanisme,1,0,,urbanisme,Q69883,urban planning,technical and political process concerned with the use of land and design of the urban environment
post_tag,2051,UrlAl,urlal,1,0,MISC,Url Al,Q1236807,URL redirection,technique for making a Web page available under more than one URL address
post_tag,2052,Urloid,urloid,1,0,PERSON,Urloid,,,
post_tag,1767,URSS,urss,1,0,ORG,URSS,Q15180,Soviet Union,former country in Eurasia (1922–1991)
post_tag,776,USA,usa,2,0,LOC,USA,Q248713,USA Network,American cable television channel
post_tag,1788,usage,usage,3,0,,usage,Q1724915,use,use of a resource to perform a task
post_tag,3241,Usefulness,usefulness,1,0,MISC,Usefulness,Q466707,utility,concept in economics & game theory: a relative measure of happiness or satisfaction
post_tag,2561,user,user,1,0,,user,Q3604202,user account,entity representing a user of a computer system or network service
post_tag,3164,user action,user-action,1,0,,user action,Q123924815,User action for continued participation in markets,US patent 11182853
post_tag,619,User Agent,user-agent,1,0,MISC,User Agent,Q763744,user agent,software acting on behalf of a user
post_tag,3177,user experience,user-experience,1,0,,user experience,Q1047808,user experience,"discipline focused on improving a person’s interaction and experience with a product, system or service"
post_tag,1028,user generated content,user-generated-content,1,0,,user generated content,Q579716,user-generated content,online content created by users
post_tag,1291,User Interface,user-interface,3,0,MISC,User Interface,Q47146,user interface,means by which a user interacts with and controls a machine
post_tag,1903,user story,user-story,1,0,,user story,Q218152,user story,"informal, natural language description of one or more features of a software system, often written from the perspective of either an end user or system user"
post_tag,2872,User Support,user-support,1,0,ORG,User Support,Q113131574,support account,"social media account used to provide customer service, for use with P3831"
post_tag,1789,users,users,1,0,,users,Q278368,user,person who uses a computer or network service
post_tag,3198,using MLflow with LLMs,using-mlflow-with-llms,1,0,MISC,using M Lflow with LL Ms,,,
post_tag,122,utf-8,utf-8,3,0,,utf 8,Q193537,UTF-8,"variable-width encoding (into one to four bytes) and transformation format of code points for the universal character set defined by ISO/IEC 10646 and The Unicode® Standard, compatible with ASCII"
post_tag,2093,Utilisateur,utilisateur,1,0,MISC,Utilisateur,Q278368,user,person who uses a computer or network service
post_tag,345,utilisateurs,utilisateurs,2,0,,utilisateurs,Q278368,user,person who uses a computer or network service
post_tag,2310,uuid,uuid,1,0,,uuid,Q195284,Universally Unique Identifier,128-bit number used to identify information in computer systems
post_tag,2192,UX,ux-experience-utilisateur,14,0,LOC,UX,Q1047808,user experience,"discipline focused on improving a person’s interaction and experience with a product, system or service"
post_tag,1797,Vache,vache,1,0,ORG,Vache,Q56244944,Vache,family name
post_tag,3240,Validation,validation,1,0,MISC,Validation,Q3553803,validation,"operation intended to demonstrate, with supporting documents, that a procedure, process or activity actually leads to the expected results"
post_tag,1526,Vanessa Ratignier,vanessa-ratignier,1,0,PERSON,Vanessa Ratignier,,,
